"","ccode","statename","stateabb","year","imports","exports","alt_imports","alt_exports","source1","source2","version"
"4897",255,"Germany","GMY",1920,935.809997558594,883.549987792969,NA,NA,1,1,4
"4898",255,"Germany","GMY",1921,1365.38000488281,708.969970703125,NA,NA,1,1,4
"4899",255,"Germany","GMY",1922,1498.36999511719,1473.68994140625,NA,NA,1,1,4
"4900",255,"Germany","GMY",1923,1463.55004882812,1453.56005859375,NA,NA,1,1,4
"4901",255,"Germany","GMY",1924,2167.78051757812,1563.72314453125,NA,NA,1,1,4
"4902",255,"Germany","GMY",1925,2951.67797851562,2094.7392578125,NA,NA,1,1,4
"4903",255,"Germany","GMY",1926,2380.05712890625,2478.34350585938,NA,NA,1,1,4
"4904",255,"Germany","GMY",1927,3381.17846679688,2566.77734375,NA,NA,1,1,4
"4905",255,"Germany","GMY",1928,3340.73022460938,2929.1337890625,NA,NA,1,1,4
"4906",255,"Germany","GMY",1929,3201.66674804688,3210.23828125,NA,NA,1,1,4
"4907",255,"Germany","GMY",1930,2480.916015625,2862.59545898438,NA,NA,1,1,4
"4908",255,"Germany","GMY",1931,1589.55578613281,2268.19482421875,NA,NA,1,1,4
"4909",255,"Germany","GMY",1932,1108.05029296875,1362.85913085938,NA,NA,1,1,4
"4910",255,"Germany","GMY",1933,1282.88073730469,1486.42053222656,NA,NA,1,1,4
"4911",255,"Germany","GMY",1934,1752.36218261719,1640.55114746094,NA,NA,1,1,4
"4912",255,"Germany","GMY",1935,1667,1719,NA,NA,1,1,4
"4913",255,"Germany","GMY",1936,1699.43591308594,1921.03137207031,NA,NA,1,1,4
"4914",255,"Germany","GMY",1937,2198.6328125,2376.75927734375,NA,NA,1,1,4
